07/06/22	9:32 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	206.628000
Average Count rate  A (kHz):	155.9
Average Count rate  B (kHz):	155.9
Intercept:	0.9284
Cumulant 1st	15353.10
Cumulant 2nd	15586.52	0.04
Cumulant 3rd	16822.98	0.22

Lag time (s)         g2-1
30.094131	148.963928	0.000000
30.146560	151.538849	0.000000
30.198989	144.596100	0.000000
30.251418	149.917603	0.000000
30.303846	149.440765	0.000000
30.356275	152.053833	0.000000
30.408704	159.931183	0.000000
30.461133	145.874023	0.000000
30.513562	161.666870	0.000000
30.565990	145.492554	0.000000
30.618419	154.514313	0.000000
30.670848	149.631500	0.000000
30.723277	159.454346	0.000000
30.775706	148.239136	0.000000
30.828134	155.887604	0.000000
30.880563	153.446198	0.000000
30.932992	153.789520	0.000000
30.985421	147.037506	0.000000
31.037850	153.465271	0.000000
31.090278	163.841248	0.000000
31.142707	156.726837	0.000000
31.195136	159.397125	0.000000
31.247565	156.021118	0.000000
31.299994	148.811340	0.000000
31.352422	150.070190	0.000000
31.404851	151.233673	0.000000
31.457280	152.187347	0.000000
31.509709	149.631500	0.000000
31.562138	155.239105	0.000000
31.614566	153.808594	0.000000
31.666995	150.032043	0.000000
31.719424	159.378052	0.000000
31.771853	144.844055	0.000000
31.824282	151.691437	0.000000
31.876710	156.955719	0.000000
31.929139	163.421631	0.000000
31.981568	148.792267	0.000000
32.033997	147.609711	0.000000
32.086426	150.260925	0.000000
32.138854	162.124634	0.000000
32.191283	147.724152	0.000000
32.243712	139.560699	0.000000
32.296141	161.857605	0.000000
32.348570	151.729584	0.000000
32.400998	165.138245	0.000000
32.453427	152.435303	0.000000
32.505856	158.176422	0.000000
32.558285	154.399872	0.000000
32.610714	161.113739	0.000000
32.663142	156.917572	0.000000
32.715571	161.972046	0.000000
32.768000	158.195496	0.000000
32.820429	144.290924	0.000000
32.872858	161.685944	0.000000
32.925286	152.130127	0.000000
32.977715	156.288147	0.000000
33.030144	158.176422	0.000000
33.082573	165.061951	0.000000
33.135002	160.236359	0.000000
33.187430	151.386261	0.000000
33.239859	153.846741	0.000000
33.292288	139.694214	0.000000
33.344717	154.819489	0.000000
33.397146	153.217316	0.000000
33.449574	163.516998	0.000000
33.502003	159.664154	0.000000
33.554432	147.037506	0.000000
