07/07/22	3:55 PM
Experiment Type:	Generic
Pseudo Cross Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	33.641100
Average Count rate  A (kHz):	169.1
Average Count rate  B (kHz):	165.7
Intercept:	0.9786
Cumulant 1st	22.19
Cumulant 2nd	21.10	8.32
Cumulant 3rd	19.64	11.43

Lag time (s)         g2-1
28.626125	172.843933	165.424347
28.678554	172.481537	167.179108
28.730982	171.012878	172.672272
28.783411	167.598724	162.677765
28.835840	160.026550	157.718658
28.888269	186.576843	184.288025
28.940698	189.590454	186.557770
28.993126	170.402527	167.255402
29.045555	170.879364	168.056488
29.097984	196.819305	190.238953
29.150413	185.089111	181.159973
29.202842	217.208862	210.418701
29.255270	183.429718	179.939270
29.307699	194.511414	188.236237
29.360128	181.350708	173.282623
29.412557	168.056488	169.773102
29.464986	167.770386	168.857574
29.517414	166.034698	166.721344
29.569843	185.737610	182.933807
29.622272	165.328979	156.459808
29.674701	173.721313	167.808533
29.727130	185.317993	183.410645
29.779558	176.753998	176.696777
29.831987	183.200836	181.369781
29.884416	171.546936	165.634155
29.936845	197.372437	191.860199
29.989274	170.650482	166.816711
30.041702	178.527832	171.356201
30.094131	159.168243	155.715942
30.146560	179.805756	175.361633
30.198989	178.699493	174.198151
30.251418	173.854828	171.718597
30.303846	192.527771	189.857483
30.356275	166.053772	162.811279
30.408704	173.339844	171.604156
30.461133	180.912018	177.497864
30.513562	159.950256	155.124664
30.565990	179.080963	175.113678
30.618419	196.857452	193.424225
30.670848	212.497711	208.091736
30.723277	164.947510	159.511566
30.775706	186.042786	183.525085
30.828134	201.091766	196.552277
30.880563	180.053711	174.484253
30.932992	183.067322	183.868408
30.985421	173.358917	171.413422
31.037850	185.337067	181.427002
31.090278	177.707672	172.977448
31.142707	176.219940	174.655914
31.195136	162.391663	158.996582
31.247565	180.816650	176.467896
31.299994	153.350830	150.375366
31.352422	169.658661	166.816711
31.404851	181.236267	175.266266
31.457280	168.685913	166.168213
31.509709	179.100037	173.969269
31.562138	188.694000	188.922882
31.614566	175.056458	171.966553
31.666995	170.211792	166.568756
31.719424	178.642273	170.116425
31.771853	171.394348	171.928406
31.824282	185.832977	182.666779
31.876710	169.258118	167.198181
31.929139	194.168091	185.451508
31.981568	185.947418	182.819366
32.033997	176.620483	176.734924
32.086426	180.606842	179.252625
32.138854	179.748535	173.053741
32.191283	199.851990	198.116302
32.243712	178.165436	176.315308
32.296141	179.214478	177.478790
32.348570	166.988373	162.887573
32.400998	156.250000	152.626038
32.453427	173.702240	170.555115
32.505856	180.912018	178.394318
32.558285	185.718536	178.642273
32.610714	172.367096	168.495178
32.663142	176.067352	174.751282
32.715571	166.168213	162.410736
32.768000	186.691284	184.993744
32.820429	180.454254	176.658630
32.872858	185.718536	182.285309
32.925286	197.734833	194.435120
32.977715	161.857605	158.176422
33.030144	190.773010	185.165405
33.082573	169.620514	168.285370
33.135002	179.290771	175.457001
33.187430	179.920197	176.200867
33.239859	186.023712	185.070038
