06/29/22	12:49 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	254.679578
Average Count rate  A (kHz):	121.6
Average Count rate  B (kHz):	121.6
Intercept:	0.9252
Cumulant 1st	16751.41
Cumulant 2nd	18189.97	0.39
Cumulant 3rd	19511.32	1.09

Lag time (s)         g2-1
20.237517	100.402832	0.000000
20.289946	103.225708	0.000000
20.342374	103.263855	0.000000
20.394803	101.795197	0.000000
20.447232	100.536346	0.000000
20.499661	102.558136	0.000000
20.552090	108.699799	0.000000
20.604518	108.394623	0.000000
20.656947	103.054047	0.000000
20.709376	99.945068	0.000000
20.761805	97.465515	0.000000
20.814234	103.359222	0.000000
20.866662	102.920532	0.000000
20.919091	92.220306	0.000000
20.971520	105.762482	0.000000
21.023949	92.372894	0.000000
21.076378	107.498169	0.000000
21.128806	105.056763	0.000000
21.181235	113.220215	0.000000
21.233664	106.582642	0.000000
21.286093	100.135803	0.000000
21.338522	97.999573	0.000000
21.390950	109.958649	0.000000
21.443379	102.787018	0.000000
21.495808	95.443726	0.000000
21.548237	99.792480	0.000000
21.600666	92.849731	0.000000
21.653094	91.152191	0.000000
21.705523	94.680786	0.000000
21.757952	102.405548	0.000000
21.810381	104.751587	0.000000
21.862810	105.056763	0.000000
21.915238	110.549927	0.000000
21.967667	99.372864	0.000000
22.020096	96.492767	0.000000
22.072525	103.740692	0.000000
22.124954	106.296539	0.000000
22.177382	103.073120	0.000000
22.229811	95.615387	0.000000
22.282240	93.364716	0.000000
22.334669	101.528168	0.000000
22.387098	102.806091	0.000000
22.439526	95.596313	0.000000
22.491955	103.645325	0.000000
22.544384	106.201172	0.000000
22.596813	106.029510	0.000000
22.649242	100.593567	0.000000
22.701670	106.334686	0.000000
22.754099	100.440979	0.000000
22.806528	103.187561	0.000000
22.858957	105.056763	0.000000
22.911386	96.778870	0.000000
22.963814	98.094940	0.000000
23.016243	99.487305	0.000000
23.068672	98.209381	0.000000
23.121101	100.898743	0.000000
23.173530	100.173950	0.000000
23.225958	98.743439	0.000000
23.278387	111.522675	0.000000
23.330816	102.634430	0.000000
23.383245	101.795197	0.000000
23.435674	97.389221	0.000000
23.488102	105.438232	0.000000
23.540531	93.326569	0.000000
23.592960	95.996857	0.000000
23.645389	113.449097	0.000000
23.697818	104.274750	0.000000
23.750246	108.127594	0.000000
23.802675	107.269287	0.000000
23.855104	100.116730	0.000000
23.907533	102.310181	0.000000
23.959962	101.432800	0.000000
24.012390	108.489990	0.000000
24.064819	105.457306	0.000000
24.117248	103.645325	0.000000
24.169677	102.081299	0.000000
24.222106	104.217529	0.000000
24.274534	102.329254	0.000000
24.326963	105.819702	0.000000
24.379392	98.419189	0.000000
24.431821	107.326508	0.000000
24.484250	97.446442	0.000000
24.536678	100.269318	0.000000
24.589107	95.443726	0.000000
24.641536	103.244781	0.000000
24.693965	102.367401	0.000000
24.746394	95.367432	0.000000
24.798822	108.814240	0.000000
24.851251	98.457336	0.000000
24.903680	95.310211	0.000000
24.956109	113.143921	0.000000
25.008538	92.887878	0.000000
25.060966	98.056793	0.000000
25.113395	96.988678	0.000000
25.165824	107.154846	0.000000
25.218253	102.481842	0.000000
25.270682	90.351105	0.000000
25.323110	98.190308	0.000000
25.375539	95.024109	0.000000
25.427968	102.043152	0.000000
25.480397	99.010468	0.000000
25.532826	96.759796	0.000000
25.585254	98.361969	0.000000
25.637683	95.882416	0.000000
25.690112	96.130371	0.000000
25.742541	102.233887	0.000000
25.794970	102.939606	0.000000
25.847398	97.522736	0.000000
25.899827	102.462769	0.000000
25.952256	97.885132	0.000000
26.004685	96.492767	0.000000
26.057114	96.988678	0.000000
26.109542	100.498199	0.000000
26.161971	104.751587	0.000000
26.214400	101.222992	0.000000
26.266829	100.383759	0.000000
26.319258	105.743408	0.000000
26.371686	104.866028	0.000000
26.424115	96.721649	0.000000
26.476544	101.356506	0.000000
26.528973	96.797943	0.000000
26.581402	97.827911	0.000000
26.633830	104.312897	0.000000
26.686259	106.182098	0.000000
26.738688	104.007721	0.000000
26.791117	96.797943	0.000000
26.843546	97.827911	0.000000
26.895974	100.269318	0.000000
26.948403	96.321106	0.000000
27.000832	97.141266	0.000000
27.053261	102.691650	0.000000
27.105690	108.871460	0.000000
27.158118	100.154877	0.000000
27.210547	102.405548	0.000000
27.262976	108.070374	0.000000
27.315405	112.171173	0.000000
27.367834	106.182098	0.000000
27.420262	101.699829	0.000000
27.472691	102.252960	0.000000
27.525120	97.522736	0.000000
27.577549	102.138519	0.000000
27.629978	99.658966	0.000000
27.682406	98.323822	0.000000
27.734835	98.667145	0.000000
27.787264	101.222992	0.000000
27.839693	101.394653	0.000000
27.892122	104.522705	0.000000
27.944550	104.331970	0.000000
27.996979	99.849701	0.000000
28.049408	100.994110	0.000000
28.101837	105.724335	0.000000
28.154266	96.492767	0.000000
28.206694	92.620850	0.000000
28.259123	99.277496	0.000000
28.311552	107.994080	0.000000
28.363981	107.383728	0.000000
28.416410	114.440918	0.000000
28.468838	108.947754	0.000000
28.521267	110.435486	0.000000
28.573696	104.503632	0.000000
28.626125	105.476379	0.000000
28.678554	100.078583	0.000000
28.730982	102.310181	0.000000
28.783411	99.678040	0.000000
28.835840	100.955963	0.000000
28.888269	100.326538	0.000000
28.940698	102.500916	0.000000
28.993126	104.331970	0.000000
29.045555	104.618073	0.000000
29.097984	103.626251	0.000000
29.150413	107.460022	0.000000
29.202842	107.383728	0.000000
29.255270	103.893280	0.000000
29.307699	103.702545	0.000000
29.360128	94.623566	0.000000
29.412557	106.201172	0.000000
29.464986	111.103058	0.000000
29.517414	106.906891	0.000000
29.569843	103.530884	0.000000
29.622272	102.787018	0.000000
29.674701	104.751587	0.000000
29.727130	96.149445	0.000000
29.779558	104.026794	0.000000
29.831987	100.631714	0.000000
29.884416	114.631653	0.000000
29.936845	108.261108	0.000000
29.989274	108.718872	0.000000
30.041702	102.233887	0.000000
30.094131	100.517273	0.000000
30.146560	109.214783	0.000000
30.198989	98.724365	0.000000
30.251418	101.623535	0.000000
30.303846	97.141266	0.000000
30.356275	100.746155	0.000000
30.408704	105.838776	0.000000
30.461133	101.661682	0.000000
30.513562	101.032257	0.000000
30.565990	98.400116	0.000000
30.618419	102.844238	0.000000
30.670848	106.563568	0.000000
30.723277	97.236633	0.000000
30.775706	100.212097	0.000000
30.828134	103.588104	0.000000
30.880563	105.438232	0.000000
30.932992	103.340149	0.000000
30.985421	104.370117	0.000000
31.037850	102.939606	0.000000
31.090278	100.345612	0.000000
31.142707	102.596283	0.000000
31.195136	101.432800	0.000000
31.247565	101.032257	0.000000
31.299994	100.040436	0.000000
31.352422	102.615356	0.000000
31.404851	119.228363	0.000000
31.457280	121.498108	0.000000
31.509709	123.138428	0.000000
31.562138	104.045868	0.000000
31.614566	114.116669	0.000000
31.666995	101.604462	0.000000
31.719424	102.100372	0.000000
31.771853	114.383698	0.000000
31.824282	122.089386	0.000000
31.876710	115.509033	0.000000
31.929139	125.637054	0.000000
31.981568	102.481842	0.000000
32.033997	102.729797	0.000000
32.086426	105.628967	0.000000
32.138854	108.566284	0.000000
32.191283	107.440948	0.000000
32.243712	107.154846	0.000000
32.296141	101.242065	0.000000
32.348570	101.909637	0.000000
32.400998	106.906891	0.000000
32.453427	101.318359	0.000000
32.505856	103.511810	0.000000
32.558285	100.593567	0.000000
32.610714	108.051300	0.000000
32.663142	104.007721	0.000000
32.715571	102.901459	0.000000
32.768000	104.751587	0.000000
